house-id,area,bathroom,bedroom,buildingSize,data-date,data-isonshow,data-location,data-url,erfSize,garage,type,data-price
434,boland-winelands,4,4,412,2017-08-03 09:36:01,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1332138,827,2,apartment,6500000
435,boland-winelands,3,3,362,2018-06-08 15:54:27,FALSE,Parel Vallei,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-parel-vallei/sw1350166,920,2,apartment,6500000
436,southern-suburbs,1,1,67,2018-10-29 15:48:56,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-mouille-point/as1405766,,,apartment,3550000
437,southern-peninsula,2,3,,2018-08-24 15:56:43,FALSE,Glencairn Heights,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-glencairn-heights/fh1386942,385,2,house,3200000
438,southern-peninsula,1,2,67,2018-10-19 16:51:29,FALSE,Simons Town Central,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-simons-town-central/fh1403984,,,apartment,1750000
439,boland-winelands,2,6,250,2018-08-07 16:17:09,FALSE,Strand,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-strand/sw1364180,496,,apartment,1490000
440,southern-suburbs,2,2,87,2017-08-29 10:05:19,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-mouille-point/as1336033,,,apartment,6950000
441,boland-winelands,2,3,152,2018-10-18 09:31:16,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1403710,579,,house,1595000
442,boland-winelands,2,3,367,2017-12-01 16:00:07,FALSE,Parel Vallei,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-parel-vallei/sw1349765,920,2,house,5950000
443,boland-winelands,3,3,230,2018-09-12 15:07:52,FALSE,Fernwood,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-fernwood-somerset-west/sw1397981,630,3,apartment,2995000
444,boland-winelands,3,3,240,2016-10-19 10:01:10,FALSE,Franschhoek,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-franschhoek/fwi1290333,450,,apartment,4490000
445,boland-winelands,3,5,136,2018-05-22 09:58:41,FALSE,Stellenbosch Central,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-stellenbosch-central/st1376350,263,,house,3750000
446,atlantic-seaboard,1,2,90,2018-09-26 15:40:24,FALSE,Green Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-green-point-cape-town/as1400340,,,apartment,2695000
447,boland-winelands,2,3,110,2017-04-24 11:04:07,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1316573,200,1,house,1440000
448,boland-winelands,2,3,,2017-09-01 12:51:55,FALSE,Strand,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-strand/sw1336750,388,1,apartment,1500000
449,boland-winelands,3,4,487,2017-01-25 18:38:40,FALSE,Robertson,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-robertson/rob1302543,1356,2,house,2095000
450,boland-winelands,4,5,297,2018-05-02 12:42:47,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-val-de-vie/tk1371995,709,3,apartment,6558000
451,city-bowl,1,1,99,2018-04-18 16:39:56,FALSE,Cape Town Central,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-cape-town-central/cb1368419,,,apartment,3500000
452,southern-suburbs,1,1,64,2018-08-03 13:12:39,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-mouille-point/as1391486,,,apartment,4950000
453,southern-peninsula,2,3,,2018-08-15 16:06:50,FALSE,Muizenberg,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-muizenberg/fh1393594,176,,house,1695000
454,city-bowl,2,2,99,2018-10-19 10:38:16,FALSE,Foreshore,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-foreshore/as1402879,,,apartment,6700000
455,atlantic-seaboard,2,2,88,2018-08-31 12:43:48,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1396400,,1,apartment,3195000
456,boland-winelands,4,4,,2018-08-03 09:22:02,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1390897,335,2,apartment,5650000
457,boland-winelands,3,4,278,2016-10-06 10:02:36,FALSE,Onder Papegaaiberg,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-onder-papegaaiberg/st1288400,899,2,house,3350000
458,southern-peninsula,3,4,,2018-10-12 10:34:54,TRUE,Bluewater Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-bluewater-estate/fh1402519,748,2,house,3895000
459,boland-winelands,3,3,342,2018-11-05 22:36:47,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-la-sandra/sw1333248,1250,3,house,4400000
460,boland-winelands,3,3,220,2018-11-12 11:56:28,FALSE,Erinvale,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-erinvale/sw1407846,761,,apartment,7500000
461,city-bowl,1,,44,2018-07-16 09:31:05,FALSE,Devils Peak,https://www.pamgolding.co.za/property-details/apartment-for-sale-devils-peak/cb1386483,,,apartment,2200000
462,boland-winelands,2.5,4,,2018-08-30 09:41:08,FALSE,Riebeek West,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-riebeek-west/rv1396094,1283,2,apartment,2750000
463,southern-suburbs,2,3,,2018-08-07 14:28:26,FALSE,Newlands,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-newlands-cape-town/kw1375573,341,,house,5700000
464,boland-winelands,2,2,124,2018-06-05 12:19:25,FALSE,Paarl,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-paarl/tk1378719,151,1,house,2350000
465,boland-winelands,3,3,,2018-09-28 14:08:36,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-riebeek-kasteel/rv1400712,689,1,house,3295000
466,boland-winelands,3,3,,2018-04-04 17:04:05,FALSE,Franschhoek,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-franschhoek/fwi1369362,442,2,apartment,5695000
467,boland-winelands,3,3,295,2018-06-11 14:07:06,FALSE,Gordon Heights,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-gordon-heights/sw1381197,,2,apartment,2740000
468,northern-suburbs,2,3,,2017-10-31 16:31:40,TRUE,Bergvliet,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-bergvliet/kw1346300,1051,2,house,5350000
469,boland-winelands,2.5,3,,2018-01-10 11:57:33,FALSE,Paardevlei,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paardevlei/sw1316906,455,2,apartment,4395000
470,boland-winelands,5,8,,2018-09-07 15:03:50,FALSE,Wellington Central,https://www.pamgolding.co.za/property-details/8-bedroom-house-for-sale-wellington-central/wel1395743,896,,apartment,2250000
471,boland-winelands,2,4,165,2018-07-23 09:45:36,FALSE,Wellington Central,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-wellington-central/wel1388577,350,1,house,1779000
472,boland-winelands,3,3,285,2018-06-20 13:48:20,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1382941,686,3,apartment,1590000
473,southern-peninsula,2,3,178,2018-05-11 13:27:09,FALSE,Noordhoek,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-noordhoek-cape-town/fh1375495,1110,2,house,5150000
474,southern-suburbs,2.5,4,,2018-07-23 14:00:57,FALSE,Constantia,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-constantia-cape-town/kw1388008,1210,2,house,5500000
475,boland-winelands,2,4,240,2018-08-02 15:12:05,FALSE,Nuwe Uitsig,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-nuwe-uitsig/wel1391043,600,2,house,2850000
476,boland-winelands,2,3,157,2017-03-27 15:48:48,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1312615,370,2,house,2177500
477,southern-suburbs,2,2,148,2018-01-18 09:26:12,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1355744,,,apartment,7450000
478,boland-winelands,5,6,470,2017-01-27 14:46:09,FALSE,Strand North,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-strand-north/sw1302496,851,,apartment,2865000
479,northern-suburbs,3.5,3,,2018-02-22 16:18:52,FALSE,Silvertree Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-silvertree-estate/kw1357285,635,2,house,6200000
480,city-bowl,2,3,180,2018-07-31 10:03:10,FALSE,Tamboerskloof,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-tamboerskloof/cb1390008,144,,house,6595000
481,city-bowl,3.5,3,,2018-06-15 11:05:22,FALSE,Vredehoek,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-vredehoek/cb1382281,228,,house,5950000
482,southern-suburbs,2,4,,2018-08-30 11:07:23,FALSE,Pinelands,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-pinelands-cape-town/kw1396125,821,4,house,3300000
483,boland-winelands,2,4,206,2018-09-07 10:20:59,FALSE,Onverwacht,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-onverwacht-strand/sw1397435,762,,house,1895000
484,boland-winelands,4,4,,2018-08-03 09:22:02,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1390897,335,2,house,5650000
485,northern-suburbs,2,3,,2018-10-11 16:21:59,FALSE,Diep River,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-diep-river/kw1402897,904,,house,3395000
486,southern-suburbs,2,3,110,2017-06-27 15:20:37,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/3-bedroom-apartment-for-sale-mouille-point/as1324150,,,apartment,7300000
487,boland-winelands,2,2,,2018-09-11 15:07:10,FALSE,Strand South,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-strand-south/sw1397800,221,2,apartment,1350000
488,atlantic-seaboard,1,1,44,2018-07-30 14:12:16,FALSE,Green Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-green-point-cape-town/as1389931,,,apartment,3100000
489,boland-winelands,2.5,4,230,2018-09-28 13:03:56,FALSE,Amandelrug,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-amandelrug-malmesbury/1ms1400690,1057,,apartment,2400000
490,city-bowl,2,2,88,2018-03-01 15:08:36,FALSE,Foreshore,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-foreshore/as1363783,,,apartment,6000000
491,boland-winelands,2,2,90,2010-08-11 09:47:29,FALSE,Paarl,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-paarl/449227,105,,house,975000
492,southern-peninsula,2.5,4,,2018-07-02 12:30:02,FALSE,Kommetjie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-kommetjie/fh1384909,496,1,house,4200000
493,boland-winelands,2,3,252,2018-09-04 10:32:08,FALSE,Golden Hill,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-golden-hill/sw1396771,,1,apartment,2490000
494,boland-winelands,3,3,120,2018-11-02 10:59:50,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1406503,1222,,house,1595000
495,northern-suburbs,6,7,476,2018-08-28 12:31:39,FALSE,Rondebosch East,https://www.pamgolding.co.za/property-details/7-bedroom-house-for-sale-rondebosch-east/kw1393523,575,2,house,4595000
496,boland-winelands,2.5,3,397,2018-09-06 17:51:49,FALSE,Vrykyk,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-vrykyk/tk1395220,931,,house,3750000
497,northern-suburbs,1,2,60,2018-02-21 15:42:54,FALSE,Durbanville,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-durbanville/dbv1362328,,,apartment,2361600
498,northern-suburbs,2,4,193,2018-11-14 17:43:27,TRUE,Kenwyn,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-kenwyn/kw1407745,643,1,house,2350000
499,boland-winelands,1,2,,2017-08-02 09:01:56,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-riebeek-kasteel/rv1331850,3569,2,apartment,5000000
500,northern-suburbs,2,3,,2018-10-03 15:18:48,FALSE,Claremont,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-claremont-cape-town/kw1401416,751,,house,5995000
501,city-bowl,2,2,,2018-06-12 11:50:30,FALSE,Vredehoek,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-vredehoek/cb1381443,225,1,house,5650000
502,southern-suburbs,3.5,4,270,2018-10-26 15:36:18,TRUE,Rondebosch,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-rondebosch/kw1405512,730,1,house,6850000
503,boland-winelands,3,5,430,2018-11-09 08:31:03,FALSE,Courtrai,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-courtrai/tk1407389,822,3,house,6495000
504,city-bowl,2,2,84,2018-11-06 15:10:01,FALSE,Foreshore,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-foreshore/as1395581,,,apartment,6555000
505,southern-suburbs,1,4,,2018-09-12 12:55:43,FALSE,Observatory,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-observatory-cape-town/kw1398049,188,,house,2295000
506,southern-peninsula,2,2,,2018-08-20 18:49:32,FALSE,Welcome Glen,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-welcome-glen/fh1384161,598,2,house,2195000
507,city-bowl,2,3,122,2018-11-06 14:37:21,FALSE,Devils Peak,https://www.pamgolding.co.za/property-details/3-bedroom-apartment-for-sale-devils-peak/cb1407043,,1,apartment,4300000
508,boland-winelands,4,6,548,2017-10-18 17:10:29,FALSE,Courtrai,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-courtrai/tk1333088,777,4,apartment,6850000
509,atlantic-seaboard,3,4,280,2017-08-14 11:58:07,FALSE,Hout Bay Central,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-hout-bay-central/1hg1333650,1040,2,house,5595000
510,southern-suburbs,1,3,,2018-08-28 13:47:09,FALSE,Southfield,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-southfield/kw1394588,344,,house,1575000
511,city-bowl,1,1,66,2018-08-08 09:36:19,FALSE,Tamboerskloof,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-tamboerskloof/cb1392294,,,apartment,3950000
512,boland-winelands,2.5,3,270,2018-06-11 12:24:05,FALSE,Monte Sereno,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-monte-sereno/sw1381127,378,2,house,2995000
513,atlantic-seaboard,1.5,1,84,2017-10-04 14:53:51,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-sea-point/as1341427,,,apartment,3150000
514,atlantic-seaboard,2,3,222,2018-07-20 14:59:40,FALSE,Northshore,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-northshore/hob1387059,496,2,house,3695000
515,boland-winelands,3,4,202,2018-07-18 12:52:37,FALSE,Vrykyk,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-vrykyk/tk1378239,728,1,apartment,2200000
516,boland-winelands,6.5,8,400,2018-08-20 13:21:10,FALSE,Rome Glen,https://www.pamgolding.co.za/property-details/8-bedroom-house-for-sale-rome-glen/sw1394392,1239,2,house,3995000
517,boland-winelands,4,5,,2018-07-03 16:23:32,FALSE,Paarl,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-paarl/tk1255759,742,2,house,6500000
518,city-bowl,2,2,72,2018-03-13 15:31:09,FALSE,Cape Town Central,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-cape-town-central/cb1365950,,,apartment,3350000
519,boland-winelands,3.5,4,,2018-11-09 09:26:25,FALSE,Fairhaven Country Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-fairhaven-country-estate/sw1407446,701,2,house,5995000
520,boland-winelands,3,4,278,2016-10-06 10:02:36,FALSE,Onder Papegaaiberg,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-onder-papegaaiberg/st1288400,899,2,apartment,3350000
521,boland-winelands,2.5,3,235,2018-10-24 12:01:34,FALSE,Koelenhof,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-koelenhof/st1404958,323,2,house,3375000
522,boland-winelands,2,3,,2018-08-01 14:25:13,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-riebeek-kasteel/rv1389781,2645,2,house,4300000
523,city-bowl,2,2,149,2018-06-20 11:18:52,FALSE,Cape Town Central,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-cape-town-central/cb1378342,,,apartment,4350000
524,boland-winelands,2,3,,2017-06-01 18:55:15,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1322224,754,2,apartment,3750000
525,southern-peninsula,3,5,260,2018-07-26 13:49:54,FALSE,Simons Town,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-simons-town/fh1389467,478,1,house,4200000
526,atlantic-seaboard,1,1,43,2018-03-28 12:54:06,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-sea-point/as1368441,,,apartment,2495000
527,boland-winelands,2,3,164,2018-10-24 09:53:22,FALSE,Kelderhof Country Village,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-kelderhof-country-village/sw1404911,495,2,house,3227000
528,boland-winelands,4,6,,2018-11-15 16:12:51,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-riebeek-kasteel/rv1408627,11000,2,apartment,6990000
529,boland-winelands,3,5,430,2018-11-09 08:31:03,FALSE,Courtrai,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-courtrai/tk1407389,822,3,apartment,6495000
530,boland-winelands,2,3,210,2018-10-25 12:41:11,FALSE,Kelderhof Country Village,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-kelderhof-country-village/sw1405143,527,2,house,3195000
531,southern-peninsula,3,4,300,2018-10-09 07:39:04,FALSE,Glencairn,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-glencairn/fh1401954,708,2,house,3950000
532,boland-winelands,2,4,244,2018-10-04 16:40:10,FALSE,Goedehoop,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-goedehoop/sw1401666,699,2,house,2395000
533,boland-winelands,6,8,,2016-08-30 09:27:26,FALSE,Admirals Park,https://www.pamgolding.co.za/property-details/8-bedroom-house-for-sale-admirals-park/sw1282950,14950,2,apartment,6490000
534,northern-suburbs,3,3,,2018-06-14 14:49:17,FALSE,Kenilworth Upper,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-kenilworth-upper/kw1381437,725,2,house,7200000
535,southern-suburbs,1,1,68,2018-10-02 12:09:18,FALSE,Green Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-green-point-cape-town/as1401014,,,apartment,2450000
